image_path,video,t,hexbug,x,y,xmin,ymin,xmax,ymax,label
frames\training032\frame_000093.jpg,training032,93,0,1113.307047076568,211.27622608960144,1089.307047076568,187.27622608960144,1137.307047076568,235.27622608960144,1
frames\training032\frame_000093.jpg,training032,93,1,88.27004907034701,95.98649634857624,64.27004907034701,71.98649634857624,112.27004907034701,119.98649634857624,1
frames\training032\frame_000094.jpg,training032,94,0,1112.5148936170206,134.10382978723428,1088.5148936170206,110.10382978723428,1136.5148936170206,158.10382978723428,1
frames\training032\frame_000094.jpg,training032,94,1,87.2042553191489,157.35829787234067,63.2042553191489,133.35829787234067,111.2042553191489,181.35829787234067,1
frames\training032\frame_000095.jpg,training032,95,0,1165.365957446808,45.31404255319177,1141.365957446808,21.31404255319177,1189.365957446808,69.31404255319177,1
frames\training032\frame_000095.jpg,training032,95,1,107.43562363906784,242.2992973244203,83.43562363906784,218.2992973244203,131.43562363906784,266.2992973244203,1
frames\training032\frame_000096.jpg,training032,96,0,1134.0683451236027,37.63627878712546,1110.0683451236027,13.636278787125462,1158.0683451236027,61.63627878712546,1
frames\training032\frame_000096.jpg,training032,96,1,117.7195904808204,361.96727511935984,93.7195904808204,337.96727511935984,141.7195904808204,385.96727511935984,1
frames\training032\frame_000097.jpg,training032,97,0,1087.1463829787228,41.085957446808806,1063.1463829787228,17.085957446808806,1111.1463829787228,65.0859574468088,1
frames\training032\frame_000097.jpg,training032,97,1,110.70779490689807,502.20318659780463,86.70779490689807,478.20318659780463,134.70779490689807,526.2031865978047,1
frames\training032\frame_000098.jpg,training032,98,0,1025.8391489361695,60.11234042553218,1001.8391489361695,36.11234042553218,1049.8391489361695,84.11234042553218,1
frames\training032\frame_000098.jpg,training032,98,1,59.75541373639652,667.6815621423696,35.75541373639652,643.6815621423696,83.75541373639652,691.6815621423696,1
frames\training032\frame_000099.jpg,training032,99,0,970.874042553191,64.34042553191517,946.874042553191,40.34042553191517,994.874042553191,88.34042553191517,1
frames\training032\frame_000099.jpg,training032,99,1,70.9742866546722,840.6391862991184,46.9742866546722,816.6391862991184,94.9742866546722,864.6391862991184,1
frames\training032\frame_000100.jpg,training032,100,0,920.1370212765952,70.68255319148963,896.1370212765952,46.68255319148963,944.1370212765952,94.68255319148963,1
frames\training032\frame_000100.jpg,training032,100,1,102.29364021819146,961.7095232088424,78.29364021819146,937.7095232088424,126.29364021819146,985.7095232088424,1
frames\training033\frame_000000.jpg,training033,0,0,416.39332860815097,797.1126179496641,392.39332860815097,773.1126179496641,440.39332860815097,821.1126179496641,1
frames\training033\frame_000001.jpg,training033,1,0,407.2650095554336,874.3990525960043,383.2650095554336,850.3990525960043,431.2650095554336,898.3990525960043,1
frames\training033\frame_000002.jpg,training033,2,0,421.8703200397813,962.0309155020904,397.8703200397813,938.0309155020904,445.8703200397813,986.0309155020904,1
frames\training033\frame_000003.jpg,training033,3,0,421.0949554896142,1058.4635014836797,397.0949554896142,1034.4635014836797,445.0949554896142,1082.4635014836797,1
frames\training033\frame_000004.jpg,training033,4,0,431.6071936960132,1161.636825454843,407.6071936960132,1137.636825454843,455.6071936960132,1185.636825454843,1
frames\training033\frame_000005.jpg,training033,5,0,436.1145400593472,1241.2017804154302,412.1145400593472,1217.2017804154302,460.1145400593472,1265.2017804154302,1
frames\training033\frame_000006.jpg,training033,6,0,468.729024510397,1316.2096947475234,444.729024510397,1292.2096947475234,492.729024510397,1340.2096947475234,1
frames\training033\frame_000007.jpg,training033,7,0,521.2255192878339,1343.835608308605,497.2255192878339,1319.835608308605,545.2255192878339,1367.835608308605,1
frames\training033\frame_000008.jpg,training033,8,0,508.7091988130565,1371.3715133531157,484.7091988130565,1347.3715133531157,532.7091988130564,1395.3715133531157,1
frames\training033\frame_000009.jpg,training033,9,0,553.9266690024252,1366.7197268392258,529.9266690024252,1342.7197268392258,577.9266690024252,1390.7197268392258,1
frames\training033\frame_000010.jpg,training033,10,0,543.5812407426789,1359.417071597052,519.5812407426789,1335.417071597052,567.5812407426789,1383.417071597052,1
frames\training033\frame_000011.jpg,training033,11,0,546.6240137602514,1360.0256262005664,522.6240137602514,1336.0256262005664,570.6240137602514,1384.0256262005664,1
frames\training033\frame_000012.jpg,training033,12,0,553.9266690024252,1362.4598446146244,529.9266690024252,1338.4598446146244,577.9266690024252,1386.4598446146244,1
frames\training033\frame_000013.jpg,training033,13,0,568.531979486773,1350.897307147849,544.531979486773,1326.897307147849,592.531979486773,1374.897307147849,1
frames\training033\frame_000014.jpg,training033,14,0,578.8005934718101,1356.3519287833828,554.8005934718101,1332.3519287833828,602.8005934718101,1380.3519287833828,1
frames\training033\frame_000015.jpg,training033,15,0,580.7030715570629,1335.0748874564729,556.7030715570629,1311.0748874564729,604.7030715570629,1359.0748874564729,1
frames\training033\frame_000016.jpg,training033,16,0,578.8005934718101,1356.3519287833828,554.8005934718101,1332.3519287833828,602.8005934718101,1380.3519287833828,1
frames\training033\frame_000017.jpg,training033,17,0,578.8005934718101,1356.3519287833828,554.8005934718101,1332.3519287833828,602.8005934718101,1380.3519287833828,1
frames\training033\frame_000018.jpg,training033,18,0,586.7886175922079,1364.2855084251678,562.7886175922079,1340.2855084251678,610.7886175922079,1388.2855084251678,1
frames\training033\frame_000019.jpg,training033,19,0,601.3299703264095,1363.8617210682492,577.3299703264095,1339.8617210682492,625.3299703264095,1387.8617210682492,1
frames\training033\frame_000020.jpg,training033,20,0,606.2623649046716,1355.1571893724504,582.2623649046716,1331.1571893724504,630.2623649046716,1379.1571893724504,1
frames\training033\frame_000021.jpg,training033,21,0,614.1735747503599,1358.1999623900228,590.1735747503599,1334.1999623900228,638.1735747503599,1382.1999623900228,1
frames\training033\frame_000022.jpg,training033,22,0,626.3626112759644,1363.8617210682492,602.3626112759644,1339.8617210682492,650.3626112759644,1387.8617210682492,1
frames\training033\frame_000023.jpg,training033,23,0,651.3952522255192,1363.8617210682492,627.3952522255192,1339.8617210682492,675.3952522255192,1387.8617210682492,1
frames\training033\frame_000024.jpg,training033,24,0,668.9181008902077,1348.842136498516,644.9181008902077,1324.842136498516,692.9181008902077,1372.842136498516,1
frames\training033\frame_000025.jpg,training033,25,0,676.4278931750742,1343.835608308605,652.4278931750742,1319.835608308605,700.4278931750742,1367.835608308605,1
frames\training033\frame_000026.jpg,training033,26,0,676.4278931750742,1343.835608308605,652.4278931750742,1319.835608308605,700.4278931750742,1367.835608308605,1
frames\training033\frame_000027.jpg,training033,27,0,680.5060265334391,1335.6834420599866,656.5060265334391,1311.6834420599866,704.5060265334391,1359.6834420599866,1
frames\training033\frame_000028.jpg,training033,28,0,681.4344213649852,1333.822551928783,657.4344213649852,1309.822551928783,705.4344213649852,1357.822551928783,1
frames\training033\frame_000029.jpg,training033,29,0,682.9402449474971,1339.9433242845882,658.9402449474971,1315.9433242845882,706.9402449474971,1363.9433242845882,1
frames\training033\frame_000030.jpg,training033,30,0,690.8514547931854,1333.2492236459289,666.8514547931854,1309.2492236459289,714.8514547931854,1357.2492236459289,1
frames\training033\frame_000031.jpg,training033,31,0,693.9507418397627,1323.8094955489614,669.9507418397627,1299.8094955489614,717.9507418397627,1347.8094955489614,1
frames\training033\frame_000032.jpg,training033,32,0,699.9797738459029,1313.7754763334651,675.9797738459029,1289.7754763334651,723.9797738459029,1337.7754763334651,1
frames\training033\frame_000033.jpg,training033,33,0,741.512759643917,1313.7964391691394,717.512759643917,1289.7964391691394,765.512759643917,1337.7964391691394,1
frames\training033\frame_000034.jpg,training033,34,0,826.6237388724035,1306.286646884273,802.6237388724035,1282.286646884273,850.6237388724035,1330.286646884273,1
frames\training033\frame_000035.jpg,training033,35,0,921.7477744807122,1301.280118694362,897.7477744807122,1277.280118694362,945.7477744807122,1325.280118694362,1
frames\training033\frame_000036.jpg,training033,36,0,1014.3685459940652,1303.783382789317,990.3685459940652,1279.783382789317,1038.3685459940652,1327.783382789317,1
frames\training033\frame_000037.jpg,training033,37,0,1054.4207715133532,1313.7964391691394,1030.4207715133532,1289.7964391691394,1078.4207715133532,1337.7964391691394,1
frames\training033\frame_000038.jpg,training033,38,0,1041.9044510385756,1336.3258160237388,1017.9044510385756,1312.3258160237388,1065.9044510385756,1360.3258160237388,1
frames\training033\frame_000039.jpg,training033,39,0,1044.4216794351034,1334.4663328529575,1020.4216794351034,1310.4663328529575,1068.4216794351034,1358.4663328529575,1
frames\training033\frame_000040.jpg,training033,40,0,1037.727578796444,1363.6769538216531,1013.727578796444,1339.6769538216531,1061.727578796444,1387.6769538216531,1
frames\training033\frame_000041.jpg,training033,41,0,1042.59601562456,1352.114416354878,1018.5960156245601,1328.114416354878,1066.59601562456,1376.114416354878,1
frames\training033\frame_000042.jpg,training033,42,0,1042.59601562456,1360.0256262005662,1018.5960156245601,1336.0256262005662,1066.59601562456,1384.0256262005662,1
frames\training033\frame_000043.jpg,training033,43,0,1051.1157800737626,1345.4203157162185,1027.1157800737626,1321.4203157162185,1075.1157800737626,1369.4203157162185,1
frames\training033\frame_000044.jpg,training033,44,0,1054.4207715133532,1348.842136498516,1030.4207715133532,1324.842136498516,1078.4207715133532,1372.842136498516,1
frames\training033\frame_000045.jpg,training033,45,0,1052.3328892807915,1355.1571893724504,1028.3328892807915,1331.1571893724504,1076.3328892807915,1379.1571893724504,1
frames\training033\frame_000046.jpg,training033,46,0,1054.4207715133532,1348.842136498516,1030.4207715133532,1324.842136498516,1078.4207715133532,1372.842136498516,1
frames\training033\frame_000047.jpg,training033,47,0,1061.9305637982195,1333.822551928783,1037.9305637982195,1309.822551928783,1079.0,1357.822551928783,1
frames\training033\frame_000048.jpg,training033,48,0,1038.9446880034734,1265.0911080523065,1014.9446880034734,1241.0911080523065,1062.9446880034734,1289.0911080523065,1
frames\training033\frame_000049.jpg,training033,49,0,998.7800841715172,1158.5940524372706,974.7800841715172,1134.5940524372706,1022.7800841715172,1182.5940524372706,1
frames\training033\frame_000050.jpg,training033,50,0,994.3424332344214,1088.5026706231451,970.3424332344214,1064.5026706231451,1018.3424332344214,1112.5026706231451,1
frames\training033\frame_000051.jpg,training033,51,0,991.839169139466,1000.888427299703,967.839169139466,976.888427299703,1015.839169139466,1024.888427299703,1
frames\training033\frame_000052.jpg,training033,52,0,994.3424332344214,935.8035608308604,970.3424332344214,911.8035608308604,1018.3424332344214,959.8035608308604,1
frames\training033\frame_000053.jpg,training033,53,0,993.9116473434012,847.6226500413666,969.9116473434012,823.6226500413666,1017.9116473434012,871.6226500413666,1
frames\training033\frame_000054.jpg,training033,54,0,985.3918828941984,755.7309049106789,961.3918828941984,731.7309049106789,1009.3918828941984,779.7309049106789,1
frames\training033\frame_000055.jpg,training033,55,0,964.3032640949556,677.967359050445,940.3032640949556,653.967359050445,988.3032640949556,701.967359050445,1
frames\training033\frame_000056.jpg,training033,56,0,944.2771513353116,600.3661721068248,920.2771513353116,576.3661721068248,968.2771513353116,624.3661721068248,1
frames\training033\frame_000057.jpg,training033,57,0,938.5331784235836,507.4406266767678,914.5331784235836,483.4406266767678,962.5331784235836,531.4406266767678,1
frames\training033\frame_000058.jpg,training033,58,0,926.7543026706236,432.6474777448076,902.7543026706236,408.6474777448076,950.7543026706236,456.6474777448076,1
frames\training033\frame_000059.jpg,training033,59,0,884.9803733143091,354.69342119463124,860.9803733143091,330.69342119463124,908.9803733143091,378.69342119463124,1
frames\training033\frame_000060.jpg,training033,60,0,855.1611977420989,287.7524148080376,831.1611977420989,263.7524148080376,879.1611977420989,311.7524148080376,1
frames\training033\frame_000061.jpg,training033,61,0,846.641433292896,220.20285381792945,822.641433292896,196.20285381792945,870.641433292896,244.20285381792945,1
frames\training033\frame_000062.jpg,training033,62,0,811.3452662890556,135.00520932590112,787.3452662890556,111.00520932590112,835.3452662890556,159.00520932590112,1
frames\training033\frame_000063.jpg,training033,63,0,767.5293348360125,54.06744705847427,743.5293348360125,30.067447058474272,791.5293348360125,78.06744705847427,1
frames\training033\frame_000064.jpg,training033,64,0,711.4735905044511,39.63501483679539,687.4735905044511,15.635014836795392,735.4735905044511,63.63501483679539,1
frames\training033\frame_000065.jpg,training033,65,0,641.3821958456974,34.6284866468844,617.3821958456974,10.628486646884397,665.3821958456974,58.6284866468844,1
frames\training033\frame_000066.jpg,training033,66,0,569.1405340902893,133.78810011887208,545.1405340902893,109.78810011887208,593.1405340902893,157.78810011887208,1
frames\training033\frame_000067.jpg,training033,67,0,536.2451038575668,134.7590504451041,512.2451038575668,110.7590504451041,560.2451038575668,158.7590504451041,1
frames\training033\frame_000068.jpg,training033,68,0,486.1798219584569,92.20356083086072,462.1798219584569,68.20356083086072,510.1798219584569,116.20356083086072,1
frames\training033\frame_000069.jpg,training033,69,0,382.3142708113417,90.58072326934337,358.3142708113417,66.58072326934337,406.3142708113417,114.58072326934337,1
frames\training033\frame_000070.jpg,training033,70,0,303.81072695797286,147.78485599970523,279.81072695797286,123.78485599970523,327.81072695797286,171.78485599970523,1
frames\training033\frame_000071.jpg,training033,71,0,251.47503105572687,217.16008080035675,227.47503105572687,193.16008080035675,275.47503105572684,241.16008080035675,1
frames\training033\frame_000072.jpg,training033,72,0,169.92871418478555,254.2819116147405,145.92871418478555,230.2819116147405,193.92871418478555,278.28191161474047,1
frames\training033\frame_000073.jpg,training033,73,0,93.25083414196008,297.4892884642691,69.25083414196008,273.4892884642691,117.25083414196008,321.4892884642691,1
frames\training033\frame_000074.jpg,training033,74,0,33.08902077151282,340.02670623145445,9.089020771512821,316.02670623145445,57.08902077151282,364.02670623145445,1
frames\training033\frame_000075.jpg,training033,75,0,61.60599475920691,419.8087637706811,37.60599475920691,395.8087637706811,85.60599475920691,443.8087637706811,1
frames\training033\frame_000076.jpg,training033,76,0,40.91513823971434,514.1347273154267,16.915138239714338,490.13472731542674,64.91513823971434,538.1347273154267,1
frames\training033\frame_000077.jpg,training033,77,0,73.77708682949674,607.8521362566579,49.77708682949674,583.8521362566579,97.77708682949674,631.8521362566579,1
frames\training033\frame_000078.jpg,training033,78,0,108.1869436201776,665.4510385756683,84.1869436201776,641.4510385756683,132.1869436201776,689.4510385756683,1
frames\training033\frame_000079.jpg,training033,79,0,165.06027735667004,775.2046522231419,141.06027735667004,751.2046522231419,189.06027735667004,799.2046522231419,1
frames\training033\frame_000080.jpg,training033,80,0,198.3044510385753,838.1762611275973,174.3044510385753,814.1762611275973,222.3044510385753,862.1762611275973,1
frames\training033\frame_000081.jpg,training033,81,0,238.3566765578632,905.7643916913956,214.3566765578632,881.7643916913956,262.35667655786324,929.7643916913956,1
frames\training033\frame_000082.jpg,training033,82,0,286.7711980595677,990.6329818672712,262.7711980595677,966.6329818672712,310.7711980595677,1014.6329818672712,1
frames\training033\frame_000083.jpg,training033,83,0,337.8897847547847,1055.1397698398073,313.8897847547847,1031.1397698398073,361.8897847547847,1079.1397698398073,1
frames\training033\frame_000084.jpg,training033,84,0,365.8832965164513,1068.5279711171258,341.8832965164513,1044.5279711171258,389.8832965164513,1092.5279711171258,1
frames\training033\frame_000085.jpg,training033,85,0,426.1302022643857,1105.6498019315095,402.1302022643857,1081.6498019315095,450.1302022643857,1129.6498019315095,1
frames\training033\frame_000086.jpg,training033,86,0,488.81132642637806,1154.9427248161835,464.81132642637806,1130.9427248161835,512.8113264263781,1178.9427248161835,1
frames\training033\frame_000087.jpg,training033,87,0,566.7063156762326,1184.153345784879,542.7063156762326,1160.153345784879,590.7063156762326,1208.153345784879,1
frames\training033\frame_000088.jpg,training033,88,0,636.3756676557864,1141.0712166172118,612.3756676557864,1117.0712166172118,660.3756676557864,1165.0712166172118,1
frames\training033\frame_000089.jpg,training033,89,0,667.726379859638,1085.5675000155318,643.726379859638,1061.5675000155318,691.726379859638,1109.5675000155318,1
frames\training033\frame_000090.jpg,training033,90,0,631.2131036487685,1002.8040739375614,607.2131036487685,978.8040739375614,655.2131036487685,1026.8040739375615,1
frames\training033\frame_000091.jpg,training033,91,0,624.5190030101094,924.300530084192,600.5190030101094,900.300530084192,648.5190030101094,948.300530084192,1
frames\training033\frame_000092.jpg,training033,92,0,586.7886175922112,864.6621789397723,562.7886175922112,840.6621789397723,610.7886175922112,888.6621789397723,1
frames\training033\frame_000093.jpg,training033,93,0,516.2189910979228,828.1632047477754,492.21899109792275,804.1632047477754,540.2189910979228,852.1632047477754,1
frames\training033\frame_000094.jpg,training033,94,0,431.1080118694361,813.1436201780424,407.1080118694361,789.1436201780424,455.1080118694361,837.1436201780424,1
frames\training033\frame_000095.jpg,training033,95,0,353.71220444616125,808.0666008129244,329.71220444616125,784.0666008129244,377.71220444616125,832.0666008129244,1
frames\training033\frame_000096.jpg,training033,96,0,260.60335010844403,778.2474252407144,236.60335010844403,754.2474252407144,284.60335010844403,802.2474252407144,1
frames\training033\frame_000097.jpg,training033,97,0,165.6688319601834,771.5533246020552,141.6688319601834,747.5533246020552,189.6688319601834,795.5533246020552,1
frames\training033\frame_000098.jpg,training033,98,0,81.07974207166922,743.5598128403885,57.079742071669216,719.5598128403885,105.07974207166922,767.5598128403885,1
frames\training033\frame_000099.jpg,training033,99,0,35.592284866468674,705.5032640949563,11.592284866468674,681.5032640949563,59.592284866468674,729.5032640949563,1
frames\training033\frame_000100.jpg,training033,100,0,31.178264583480995,657.1450591413309,7.1782645834809955,633.1450591413309,55.178264583480995,681.1450591413309,1
frames\training034\frame_000000.jpg,training034,0,0,181.919287833828,128.8249258160237,157.919287833828,104.8249258160237,205.919287833828,152.8249258160237,1
frames\training034\frame_000000.jpg,training034,0,1,34.1610475833603,1460.5707451388944,10.1610475833603,1436.5707451388944,58.1610475833603,1484.5707451388944,1
frames\training034\frame_000000.jpg,training034,0,2,304.0848179841295,1672.918420129537,280.0848179841295,1648.918420129537,328.0848179841295,1696.918420129537,1
frames\training034\frame_000001.jpg,training034,1,0,220.21928017698028,114.03458845989738,196.21928017698028,90.03458845989738,244.21928017698028,138.03458845989738,1
frames\training034\frame_000001.jpg,training034,1,1,74.7729040894248,1506.0523405952297,50.7729040894248,1482.0523405952297,98.7729040894248,1530.0523405952297,1
frames\training034\frame_000001.jpg,training034,1,2,228.754423910051,1666.852079689327,204.754423910051,1642.852079689327,252.754423910051,1690.852079689327,1
frames\training034\frame_000002.jpg,training034,2,0,204.97611004704768,94.13378301248534,180.97611004704768,70.13378301248534,228.97611004704768,118.13378301248534,1
frames\training034\frame_000002.jpg,training034,2,1,94.7141044401501,1371.8327228499634,70.7141044401501,1347.8327228499634,118.7141044401501,1395.8327228499634,1
frames\training034\frame_000002.jpg,training034,2,2,200.8486646884268,1646.3299703264097,176.8486646884268,1622.3299703264097,224.8486646884268,1670.3299703264097,1
frames\training034\frame_000003.jpg,training034,3,0,191.3839762611276,103.5857566765578,167.3839762611276,79.5857566765578,215.3839762611276,127.5857566765578,1
frames\training034\frame_000003.jpg,training034,3,1,89.71808937794577,1190.9565608991988,65.71808937794577,1166.9565608991988,113.71808937794577,1214.9565608991988,1
frames\training034\frame_000003.jpg,training034,3,2,125.13115727002923,1595.8516320474778,101.13115727002923,1571.8516320474778,149.13115727002923,1619.8516320474778,1
frames\training034\frame_000004.jpg,training034,4,0,169.299703264095,97.2759643916913,145.299703264095,73.2759643916913,193.299703264095,121.2759643916913,1
frames\training034\frame_000004.jpg,training034,4,1,49.41364985163193,980.6468842729972,25.41364985163193,956.6468842729972,73.41364985163193,1004.6468842729972,1
frames\training034\frame_000004.jpg,training034,4,2,184.87447657326035,1392.1750067499363,160.87447657326035,1368.1750067499363,208.87447657326035,1416.1750067499363,1
frames\training034\frame_000005.jpg,training034,5,0,136.80526585484895,138.59302922478878,112.80526585484895,114.59302922478878,160.80526585484895,162.59302922478878,1
frames\training034\frame_000005.jpg,training034,5,1,55.47155640060623,800.0118731834114,31.471556400606232,776.0118731834114,79.47155640060623,824.0118731834114,1
frames\training034\frame_000005.jpg,training034,5,2,264.0863295578563,1317.522109332799,240.0863295578563,1293.522109332799,288.0863295578563,1341.522109332799,1
frames\training034\frame_000006.jpg,training034,6,0,101.4147483889709,259.3550796387972,77.4147483889709,235.35507963879718,125.4147483889709,283.3550796387972,1
frames\training034\frame_000006.jpg,training034,6,1,96.76114129325106,696.7879109517997,72.76114129325106,672.7879109517997,120.76114129325106,720.7879109517997,1
frames\training034\frame_000006.jpg,training034,6,2,342.72831309652,1249.1377758209169,318.72831309652,1225.1377758209169,366.72831309652,1273.1377758209169,1
frames\training034\frame_000007.jpg,training034,7,0,93.74505594638424,390.5068204070276,69.74505594638424,366.5068204070276,117.74505594638424,414.5068204070276,1
frames\training034\frame_000007.jpg,training034,7,1,128.2860534124627,624.1436201780417,104.2860534124627,600.1436201780417,152.2860534124627,648.1436201780417,1
frames\training034\frame_000007.jpg,training034,7,2,452.1432467155302,1177.3342256334413,428.1432467155302,1153.3342256334413,476.1432467155302,1201.3342256334413,1
frames\training034\frame_000008.jpg,training034,8,0,40.057208848278265,482.54312971806667,16.057208848278265,458.54312971806667,64.05720884827826,506.54312971806667,1
frames\training034\frame_000008.jpg,training034,8,1,202.0495827694947,478.98535064309937,178.0495827694947,454.98535064309937,226.0495827694947,502.98535064309937,1
frames\training034\frame_000008.jpg,training034,8,2,585.7459940652814,1091.0682492581602,561.7459940652814,1067.0682492581602,609.7459940652814,1115.0682492581602,1
frames\training034\frame_000009.jpg,training034,9,0,46.2587537091988,554.7359050445103,22.2587537091988,530.7359050445103,70.2587537091988,578.7359050445103,1
frames\training034\frame_000009.jpg,training034,9,1,331.07953555900906,356.1488355874816,307.07953555900906,332.1488355874816,355.07953555900906,380.1488355874816,1
frames\training034\frame_000009.jpg,training034,9,2,749.8005934718096,1100.53293768546,725.8005934718096,1076.53293768546,773.8005934718096,1124.53293768546,1
frames\training034\frame_000010.jpg,training034,10,0,76.1047633284353,662.0139328745929,52.1047633284353,638.0139328745929,100.1047633284353,686.0139328745929,1
frames\training034\frame_000010.jpg,training034,10,1,478.4795252225517,289.7246290801188,454.4795252225517,265.7246290801188,502.4795252225517,313.7246290801188,1
frames\training034\frame_000010.jpg,training034,10,2,872.7068978136002,1143.7119283234326,848.7068978136002,1119.7119283234326,896.7068978136002,1167.7119283234326,1
frames\training034\frame_000011.jpg,training034,11,0,115.66646884272996,740.8747774480712,91.66646884272996,716.8747774480712,139.66646884272996,764.8747774480712,1
frames\training034\frame_000011.jpg,training034,11,1,623.6047477744805,327.5833827893176,599.6047477744805,303.5833827893176,647.6047477744805,351.5833827893176,1
frames\training034\frame_000011.jpg,training034,11,2,973.7982195845692,1229.8836795252223,949.7982195845692,1205.8836795252223,997.7982195845692,1253.8836795252223,1
frames\training034\frame_000012.jpg,training034,12,0,159.83501483679527,848.1412462908011,135.83501483679527,824.1412462908011,183.83501483679527,872.1412462908011,1
frames\training034\frame_000012.jpg,training034,12,1,746.6456973293766,406.4557863501485,722.6456973293766,382.4557863501485,770.6456973293766,430.4557863501485,1
frames\training034\frame_000012.jpg,training034,12,2,964.3335311572696,1330.840356083086,940.3335311572696,1306.840356083086,988.3335311572696,1354.840356083086,1
frames\training034\frame_000013.jpg,training034,13,0,224.12982747035613,976.4713230206424,200.12982747035613,952.4713230206424,248.12982747035613,1000.4713230206424,1
frames\training034\frame_000013.jpg,training034,13,1,834.9827893175072,542.1163204747776,810.9827893175072,518.1163204747776,858.9827893175072,566.1163204747776,1
frames\training034\frame_000013.jpg,training034,13,2,891.5125895293679,1424.6575651680769,867.5125895293679,1400.6575651680769,915.5125895293679,1448.6575651680769,1
frames\training034\frame_000014.jpg,training034,14,0,251.32700296735916,1119.4623145400594,227.32700296735916,1095.4623145400594,275.32700296735914,1143.4623145400594,1
frames\training034\frame_000014.jpg,training034,14,1,828.6729970326408,690.3964391691396,804.6729970326408,666.3964391691396,852.6729970326408,714.3964391691396,1
frames\training034\frame_000014.jpg,training034,14,2,799.1937392883285,1506.7187653823344,775.1937392883285,1482.7187653823344,823.1937392883285,1530.7187653823344,1
frames\training034\frame_000015.jpg,training034,15,0,282.87596439169147,1236.193471810089,258.87596439169147,1212.193471810089,306.87596439169147,1260.193471810089,1
frames\training034\frame_000015.jpg,training034,15,1,787.6593471810088,832.3667655786352,763.6593471810088,808.3667655786352,811.6593471810088,856.3667655786352,1
frames\training034\frame_000015.jpg,training034,15,2,696.1673590504447,1554.8379821958458,672.1673590504447,1530.8379821958458,720.1673590504447,1578.8379821958458,1
frames\training034\frame_000016.jpg,training034,16,0,276.28373607994496,1379.1301762564376,252.28373607994496,1355.1301762564376,300.28373607994496,1403.1301762564376,1
frames\training034\frame_000016.jpg,training034,16,1,680.3928783382787,945.9430267062316,656.3928783382787,921.9430267062316,704.3928783382787,969.9430267062316,1
frames\training034\frame_000016.jpg,training034,16,2,562.1280497804737,1538.6314543545457,538.1280497804737,1514.6314543545457,586.1280497804737,1562.6314543545457,1
frames\training034\frame_000017.jpg,training034,17,0,178.87864205909543,1479.6031472543216,154.87864205909543,1455.6031472543216,202.87864205909543,1503.6031472543216,1
frames\training034\frame_000017.jpg,training034,17,1,522.6480712166172,964.8724035608312,498.64807121661715,940.8724035608312,546.6480712166172,988.8724035608312,1
frames\training034\frame_000017.jpg,training034,17,2,446.9305637982191,1475.965578635015,422.9305637982191,1451.965578635015,470.9305637982191,1499.965578635015,1
frames\training034\frame_000018.jpg,training034,18,0,63.83325542029672,1513.349794001703,39.83325542029672,1489.349794001703,87.83325542029672,1537.349794001703,1
frames\training034\frame_000018.jpg,training034,18,1,423.9811015674594,901.1713561703904,399.9811015674594,877.1713561703904,447.9811015674594,925.1713561703904,1
frames\training034\frame_000018.jpg,training034,18,2,349.5667464477099,1364.82127334518,325.5667464477099,1340.82127334518,373.5667464477099,1388.82127334518,1
frames\training034\frame_000019.jpg,training034,19,0,40.82417809253696,1469.6325470789595,16.82417809253696,1445.6325470789595,64.82417809253695,1493.6325470789595,1
frames\training034\frame_000019.jpg,training034,19,1,388.88495440871134,812.3987486512046,364.88495440871134,788.3987486512046,412.88495440871134,836.3987486512046,1
frames\training034\frame_000019.jpg,training034,19,2,294.85927963820484,1226.912867429553,270.85927963820484,1202.912867429553,318.85927963820484,1250.912867429553,1
frames\training034\frame_000020.jpg,training034,20,0,39.94896142433242,1491.7400593471812,15.948961424332417,1467.7400593471812,63.94896142433242,1515.7400593471812,1
frames\training034\frame_000020.jpg,training034,20,1,371.2130563798214,696.7062314540061,347.2130563798214,672.7062314540061,395.2130563798214,720.7062314540061,1
frames\training034\frame_000020.jpg,training034,20,2,263.94658753709155,1091.0682492581602,239.94658753709155,1067.0682492581602,287.94658753709155,1115.0682492581602,1
frames\training034\frame_000021.jpg,training034,21,0,43.10385756676567,1520.13412462908,19.10385756676567,1496.13412462908,67.10385756676567,1544.13412462908,1
frames\training034\frame_000021.jpg,training034,21,1,368.240161962389,539.8874883597504,344.240161962389,515.8874883597504,392.240161962389,563.8874883597504,1
frames\training034\frame_000021.jpg,training034,21,2,283.4618907195579,948.2467083686372,259.4618907195579,924.2467083686372,307.4618907195579,972.2467083686372,1
frames\training034\frame_000022.jpg,training034,22,0,35.45539338272636,1538.6597790622384,11.455393382726363,1514.6597790622384,59.45539338272636,1562.6597790622384,1
frames\training034\frame_000022.jpg,training034,22,1,343.4664110268023,370.6001902999075,319.4664110268023,346.6001902999075,367.4664110268023,394.6001902999075,1
frames\training034\frame_000022.jpg,training034,22,2,374.0711326228006,839.4016441955596,350.0711326228006,815.4016441955596,398.0711326228006,863.4016441955596,1
frames\training034\frame_000023.jpg,training034,23,0,99.8919881305639,1576.9222551928783,75.8919881305639,1552.9222551928783,123.8919881305639,1600.9222551928783,1
frames\training034\frame_000023.jpg,training034,23,1,316.6281808465833,172.4101828152133,292.6281808465833,148.4101828152133,340.6281808465833,196.4101828152133,1
